"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.33889901233848e-09,0.498813382858202,0.185,0.146,4.11363332550875e-05,"PMF1"
1.34618027932377e-09,0.519149874704795,0.175,0.133,4.13600429019435e-05,"MUC20-OT1"
1.35246146223587e-09,0.901810870844494,0.066,0.036,4.15530259657349e-05,"RGS19"
1.35483564262389e-09,-0.40017270259808,0.155,0.212,4.16259702839765e-05,"ANAPC13"
1.36095355655158e-09,-0.394466459512828,0.116,0.168,4.18139370714908e-05,"TEX264"
1.36569937342497e-09,-0.51626469439271,0.096,0.143,4.19597475491087e-05,"TMED1"
1.36975883784665e-09,0.527275293197142,0.16,0.121,4.20844705340003e-05,"NUDT1"
1.39076559258068e-09,0.513799131652873,0.18,0.139,4.27298820664487e-05,"CSNK1D"
1.41194545634189e-09,0.965113687064305,0.074,0.043,4.33806122006481e-05,"CLYBL"
1.42344098710257e-09,-0.538436259506838,0.069,0.108,4.37338008877395e-05,"AMZ2P1"
1.4863025286155e-09,0.417492734110936,0.25,0.208,4.56651588891825e-05,"DENR"
1.52338507358299e-09,0.306564312582332,0.404,0.37,4.68044830007639e-05,"NCKAP1"
1.52828148876757e-09,0.646373376265443,0.128,0.091,4.69549204608947e-05,"ABRAXAS1"
1.54339933008916e-09,-0.637136963666955,0.052,0.086,4.74194010176594e-05,"RSPH3"
1.55708007592319e-09,0.504165155744597,0.194,0.153,4.7839728252664e-05,"GATAD2B"
1.61340092792818e-09,-0.7664309075845,0.031,0.057,4.95701301096654e-05,"FAM161B"
1.6240344372388e-09,0.33502855392731,0.408,0.37,4.98968340497249e-05,"MYCBP2"
1.6508232237679e-09,-0.302178206746541,0.317,0.401,5.07198927270449e-05,"OSTC"
1.67783854365978e-09,-2.43270573509622,0.002,0.011,5.1549911415403e-05,"FGF22"
1.68694684074504e-09,0.845541430690313,0.087,0.053,5.18297547350505e-05,"GTPBP3"
1.69078763927557e-09,-0.479195090397886,0.074,0.115,5.19477594291025e-05,"CNST"
1.6918870056644e-09,-0.709035502383886,0.04,0.071,5.19815363620332e-05,"TOR1B"
1.70247197075824e-09,-2.56371128914001,0.001,0.01,5.23067488295762e-05,"AL022341.2"
1.70363027391155e-09,-2.85558019033851,0.001,0.01,5.23423365356584e-05,"RAB37"
1.7334485603243e-09,0.975720883830368,0.059,0.031,5.32584735674037e-05,"PLAU"
1.74467849391861e-09,-0.565307110956184,0.065,0.103,5.36035020471555e-05,"POGLUT1"
1.74884032374828e-09,-1.46845027915514,0.009,0.024,5.37313701068421e-05,"TMEM88"
1.75244994406615e-09,3.3827526789631,0.014,0.001,5.38422720814883e-05,"CXCL11"
1.75437002755589e-09,0.138490026508745,0.657,0.618,5.3901264726627e-05,"MRVI1"
1.76971636696921e-09,-2.06687361075071,0.004,0.015,5.43727656587619e-05,"STAC2"
1.7774557338501e-09,-0.493976519071095,0.091,0.135,5.46105499668105e-05,"GLRX2"
1.79047039374595e-09,-0.365238644031637,0.167,0.227,5.50104123774506e-05,"TOR1AIP1"
1.80214124488941e-09,-1.94160607916938,0.004,0.015,5.53689876079821e-05,"PLD6"
1.80966476336718e-09,0.592290606518584,0.138,0.1,5.56001401896932e-05,"POU2F1"
1.81140734909227e-09,-0.769891146738308,0.048,0.079,5.56536793935108e-05,"INSIG1"
1.82012360961034e-09,-0.89287075543248,0.024,0.048,5.59214777816681e-05,"ISG20"
1.83545777613406e-09,-0.53217406965172,0.078,0.12,5.63926047139428e-05,"GNPDA2"
1.84899708249559e-09,0.972384220948463,0.066,0.037,5.68085863625945e-05,"MYO15B"
1.85188548509856e-09,-1.85641534998092,0.004,0.016,5.68973296441683e-05,"AC004825.2"
1.86396309439926e-09,-0.70088800915357,0.039,0.069,5.72684021123227e-05,"GON7"
1.87842391359577e-09,-0.432086267293923,0.116,0.167,5.77126963213165e-05,"COMMD8"
1.88001032853259e-09,-1.14258222240531,0.018,0.038,5.77614373338354e-05,"CENPW"
1.88788050667733e-09,-1.6411078649714,0.007,0.021,5.80032406871543e-05,"S1PR1"
1.90568893344964e-09,2.17691357994935,0.021,0.005,5.85503867913067e-05,"AL109840.2"
1.92335912437561e-09,0.349858212365763,0.292,0.252,5.90932857373162e-05,"PDHB"
1.94114577068847e-09,-0.549001084570625,0.069,0.108,5.96397626586325e-05,"RWDD2B"
1.96692033291704e-09,-0.813291271014543,0.035,0.063,6.04316603085431e-05,"NIPAL2"
1.97272320998457e-09,0.348994163868304,0.337,0.301,6.06099479035661e-05,"FGD5-AS1"
1.97600479405625e-09,0.676931188758699,0.113,0.077,6.07107712925843e-05,"REXO4"
1.97880074754935e-09,-0.540925295392716,0.06,0.096,6.07966741677062e-05,"TRABD2B"
1.97929338618136e-09,1.40892450884678,0.039,0.017,6.0811809997036e-05,"EPHB3"
1.99733235686241e-09,-0.530819040667694,0.072,0.111,6.13660393322407e-05,"TRPT1"
2.0008829590512e-09,0.721571679210412,0.109,0.074,6.14751280338891e-05,"NTF3"
2.08755572990748e-09,0.777262523560046,0.087,0.054,6.41380622456775e-05,"CASC15"
2.10552758115417e-09,-0.483827732186248,0.095,0.141,6.46902294033807e-05,"TRMT11"
2.12434526478146e-09,0.581745822168048,0.14,0.102,6.52683839151455e-05,"NPEPL1"
2.14669535620199e-09,0.295252508877808,0.139,0.096,6.59550681239498e-05,"HLA-DRB1"
2.14778552583743e-09,1.74373363538427,0.028,0.009,6.59885624958291e-05,"AUXG01000058.1"
2.16492464864524e-09,0.628371441442834,0.143,0.104,6.65151449049763e-05,"MYSM1"
2.17378482339742e-09,-0.549602739251496,0.061,0.097,6.67873649140625e-05,"CYP4V2"
2.17487864442669e-09,0.633750183143996,0.131,0.092,6.68209714713656e-05,"HECTD4"
2.18775725949223e-09,-2.74115717799715,0.001,0.01,6.72166540406393e-05,"TSPAN1"
2.19795545019718e-09,-0.571783679324547,0.064,0.102,6.75299832518582e-05,"ATP7A"
2.2094439424204e-09,0.337095610799179,0.35,0.31,6.78829556869243e-05,"CCT4"
2.20960735306148e-09,0.623441216252795,0.119,0.082,6.7887976315461e-05,"SLC35A4"
2.21289264407089e-09,-2.65493852102692,0.001,0.01,6.7988913596434e-05,"PLEKHA6"
2.24773429917333e-09,0.464855109533568,0.195,0.151,6.90593886078013e-05,"LAP3"
2.28653776977061e-09,-0.398130704483895,0.144,0.196,7.02515864384323e-05,"ELF1"
2.30156611890038e-09,-0.560139978904306,0.065,0.102,7.07133174370954e-05,"CERK"
2.33594252249997e-09,-1.16874228324662,0.013,0.031,7.17694980612892e-05,"PRKCB"
2.3503875415154e-09,-0.405539984987002,0.146,0.204,7.22133068255193e-05,"ETHE1"
2.38927831145553e-09,0.458935845734896,0.224,0.184,7.34081868411597e-05,"NSD1"
2.39433267915301e-09,-0.44648660171922,0.106,0.155,7.35634772342972e-05,"RPL23AP82"
2.40030019294252e-09,0.992133833793091,0.068,0.038,7.37468231279659e-05,"MSH2"
2.41046219115362e-09,-0.467903359676811,0.11,0.159,7.40590403610037e-05,"MDM2"
2.42877598991979e-09,0.58319967944423,0.175,0.137,7.46217135142955e-05,"KAT7"
2.44533087848918e-09,-1.17873688393031,0.014,0.032,7.51303459107017e-05,"PPP1R13B"
2.45768063301427e-09,2.26293294260524,0.02,0.004,7.55097797687304e-05,"AC007365.1"
2.46197131878449e-09,0.306194722760408,0.377,0.343,7.56416067983347e-05,"YPEL3"
2.491380897474e-09,-2.27774311341032,0.002,0.012,7.65451866939913e-05,"SERINC2"
2.49833650184511e-09,0.897323805721365,0.081,0.049,7.67588906826893e-05,"ZNF274"
2.50436703839407e-09,-1.28992318369611,0.01,0.027,7.69441728876193e-05,"NEXMIF"
2.54358820887726e-09,-1.19406253373468,0.014,0.032,7.81492041295449e-05,"PCDHGA5"
2.54389714710605e-09,0.42123903594861,0.209,0.166,7.81586959476863e-05,"C6orf62"
2.55720285440925e-09,0.607348444767223,0.143,0.104,7.85675004988698e-05,"GNPAT"
2.65981984889084e-09,-0.630344148735253,0.099,0.142,8.17203050373223e-05,"MAMDC2"
2.67596770901962e-09,-0.677038728248996,0.043,0.073,8.22164318919188e-05,"CDIP1"
2.69952963473473e-09,-1.24723445765173,0.013,0.032,8.294034849759e-05,"LINC00674"
2.70780408010965e-09,1.02845625478216,0.062,0.034,8.3194572557289e-05,"TRPM4"
2.71609746323244e-09,0.538602036016856,0.192,0.149,8.34493784603534e-05,"LAMA4"
2.72148680267328e-09,0.681800384580168,0.131,0.094,8.3614960525334e-05,"MFSD14C"
2.7345643659391e-09,2.60054725083261,0.017,0.003,8.4016755579113e-05,"RF00017.102"
2.76904000119288e-09,-0.590071521828044,0.054,0.087,8.507598499665e-05,"LHPP"
2.81115145310386e-09,-1.46422850644568,0.008,0.022,8.63698172451629e-05,"AL022068.1"
2.81548771700492e-09,-1.2149056588432,0.014,0.033,8.65030446172592e-05,"ENC1"
2.84112094541756e-09,0.166287200224007,0.539,0.502,8.7290599927009e-05,"EFHD1"
2.86225097591753e-09,-1.51275774515249,0.006,0.019,8.79397989840901e-05,"RND1"
2.86386001974509e-09,0.685824100821183,0.121,0.085,8.79892352466483e-05,"EHMT2"
2.90160132592366e-09,-0.694059282385147,0.036,0.064,8.91487991376786e-05,"RPP21"
2.92422151231149e-09,-0.519214635053183,0.071,0.11,8.98437817442583e-05,"TMEM8A"
2.92756199233896e-09,-0.49549535454972,0.073,0.112,8.99464146526222e-05,"LEO1"
2.94168058608286e-09,2.4016470351343,0.02,0.004,9.03801943268099e-05,"KBTBD13"
2.98118056477394e-09,0.352040890305146,0.37,0.341,9.15937916721146e-05,"CIR1"
2.987452432525e-09,0.36402961108485,0.295,0.253,9.17864885368981e-05,"NOP56"
3.0016082844069e-09,-0.24198047320117,0.523,0.613,9.22214129301176e-05,"TACC1"
3.02841518150778e-09,-1.2598310096957,0.012,0.029,9.30450280366452e-05,"EPPK1"
3.02983704194593e-09,0.74655566294263,0.097,0.063,9.30887132767467e-05,"RMND1"
3.04776527856737e-09,-0.381440773094703,0.141,0.198,9.36395404187039e-05,"SCAMP1"
3.08034442479996e-09,0.481284244136287,0.221,0.181,9.46405021075539e-05,"CTNND1"
3.08567844004174e-09,1.68243553141583,0.024,0.006,9.48043843918425e-05,"PTPN6"
3.12104383547325e-09,0.379685993758957,0.235,0.195,9.58909508010802e-05,"GLIPR2"
3.14132319527567e-09,-0.45281235454928,0.112,0.163,9.65140138516496e-05,"RCC1L"
3.20612061718465e-09,-0.446268310348067,0.107,0.155,9.85048498423813e-05,"RWDD4"
3.25988964439778e-09,-2.53505661960123,0.002,0.011,0.000100156849434477,"ULBP3"
3.28630473967268e-09,-1.83626926629209,0.005,0.018,0.000100968426821704,"CNIH3"
3.28749221629911e-09,-0.407195307942896,0.118,0.169,0.000101004910853574,"RILPL1"
3.29846963187355e-09,-1.08071936881022,0.016,0.036,0.000101342180969683,"TTC13"
3.32459599109245e-09,-0.410913658882876,0.155,0.212,0.000102144887230324,"ZC3H7A"
3.33747674139897e-09,0.463551436516769,0.204,0.163,0.000102540635402742,"MLLT6"
3.34233081954523e-09,-2.09934576508599,0.003,0.014,0.000102689772099708,"CHKB-DT"
3.37386922775572e-09,0.860464514859718,0.087,0.055,0.000103658758153567,"CDC25B"
3.38575307335823e-09,-1.15087192395533,0.012,0.03,0.000104023877425858,"LIFR-AS1"
3.39627564587438e-09,-0.454284116025372,0.075,0.115,0.000104347172943844,"AK4"
3.39952890090919e-09,2.35420993489163,0.019,0.004,0.000104447125951534,"RYR1"
3.40945363869612e-09,-0.229847495888157,0.336,0.417,0.000104752053595299,"CUX1"
3.4190593555001e-09,-0.486775131433178,0.095,0.14,0.000105047179638385,"BORCS8"
3.4225761566184e-09,-2.17468535657037,0.003,0.014,0.000105155229835944,"CYP4B1"
3.42288624265946e-09,-0.441339266954706,0.112,0.161,0.000105164756919469,"SPTLC1"
3.44674603657749e-09,-0.372625156615897,0.141,0.198,0.000105897825227807,"DDA1"
3.4647556300451e-09,0.615871455720511,0.137,0.1,0.000106451151977506,"U2AF2"
3.46679249883385e-09,0.709386054823164,0.11,0.075,0.000106513732734171,"OTUD4"
3.48004173994852e-09,-1.0030910861396,0.017,0.037,0.000106920802418178,"AC106897.1"
3.50287525837713e-09,-0.395581651571231,0.145,0.203,0.000107622339438379,"GMPR2"
3.50405624959681e-09,0.277531570470052,0.466,0.441,0.000107658624212612,"ZFAS1"
3.5193974429733e-09,0.724845936818627,0.099,0.064,0.000108129967037912,"ARL4D"
3.52041076362952e-09,0.47317171360604,0.213,0.174,0.000108161100301753,"LRPPRC"
3.52683159318839e-09,0.582417041060564,0.141,0.103,0.00010835837386912,"TSPYL4"
3.53087857351792e-09,-0.267368689128927,0.276,0.35,0.000108482713292764,"EPRS"
3.56988169781791e-09,0.384210640066021,0.155,0.112,0.000109681045283757,"GLRX"
3.58411189221417e-09,-0.55578928996411,0.075,0.115,0.000110118253776388,"RAB9A"
3.60341799321388e-09,-0.57632690135027,0.056,0.091,0.000110711414423503,"ZBTB40"
3.62798598159588e-09,2.74196130967445,0.017,0.003,0.000111466241298552,"RHPN2"
3.62817942670841e-09,-0.326645503911429,0.213,0.28,0.000111472184706189,"ARL2BP"
3.70413514241087e-09,-0.415215109119953,0.12,0.17,0.000113805848115431,"EBAG9"
3.70453701602588e-09,-0.770764362368264,0.032,0.058,0.000113818195280379,"INO80C"
3.7100721181647e-09,0.306615874081726,0.331,0.296,0.000113988255758492,"SURF1"
3.74505517282886e-09,-0.769322425840882,0.034,0.061,0.000115063075129994,"TMEM39A"
3.80079701516352e-09,4.59084328057786,0.012,0,0.000116775687493884,"APOBEC3A"
3.81575580092033e-09,-1.10652335326013,0.015,0.034,0.000117235281227476,"CCND2-AS1"
3.8195149632806e-09,-1.87821353538269,0.004,0.016,0.000117350777731833,"GAREM2"
3.85495093184616e-09,2.1257229525428,0.017,0.003,0.000118439512430041,"PSD4"
3.87909451794736e-09,-0.567003608195767,0.058,0.093,0.000119181299969415,"NFKBIB"
3.88623004426951e-09,0.855460427799251,0.089,0.056,0.000119400531880136,"CASZ1"
3.91840472885797e-09,0.554009118835451,0.157,0.119,0.000120389066889432,"HAT1"
3.96621978982597e-09,-0.91560572414603,0.021,0.043,0.000121858136822613,"RNF215"
3.96746331403691e-09,-1.40972918781535,0.008,0.023,0.00012189634286047,"AC112220.2"
3.96846011761705e-09,0.992940564723884,0.056,0.029,0.000121926968653666,"FOXD1"
4.04597340423936e-09,6.29761079604156,0.011,0,0.00012430848687185,"LINC01488"
4.06123609414573e-09,-1.88146078407425,0.004,0.016,0.000124777417756533,"FRG1DP"
4.14759472539724e-09,-2.86823611879623,0.001,0.01,0.000127430700343105,"IRF6"
4.16133752699746e-09,-0.806278425701144,0.024,0.047,0.00012785293417947,"RIN3"
4.16381589672168e-09,2.47154437007967,0.015,0.002,0.000127929079610877,"SLC51A"
4.22729179983932e-09,0.461822540433166,0.188,0.149,0.000129879313258263,"GBP1"
4.28159852429762e-09,0.573545649671407,0.168,0.131,0.00013154783306052,"MARF1"
4.30186490674664e-09,4.10649547790602,0.012,0.001,0.000132170497394884,"ADRA1A"
4.32950733821802e-09,0.838415482203481,0.08,0.049,0.000133019783459411,"THAP9-AS1"
4.35444732083187e-09,-0.389703233571376,0.099,0.145,0.000133786039485238,"KIF3A"
4.358112674583e-09,2.65563156017071,0.017,0.003,0.000133898653813888,"SLC8A2"
4.42212322556817e-09,1.39069482075698,0.03,0.011,0.000135865313982356,"LAIR1"
4.51006755315259e-09,-0.675152777529667,0.039,0.068,0.00013856731550306,"MOK"
4.51680529098463e-09,-1.21141771099654,0.014,0.033,0.000138774325760212,"C15orf65"
4.53466670194984e-09,-0.787418182728376,0.027,0.05,0.000139323099750707,"CIB2"
4.58735285392059e-09,-0.494269528931016,0.077,0.117,0.000140941829083856,"ZDHHC14"
4.67837541957707e-09,2.5424332337626,0.017,0.003,0.000143738406391086,"AC108863.1"
4.6962930854065e-09,-1.49997301059981,0.007,0.02,0.000144288908756029,"AC144831.1"
4.74830002195723e-09,-0.563682834019333,0.059,0.094,0.000145886769874614,"GOLPH3L"
4.79865564654739e-09,2.73697050131646,0.016,0.003,0.000147433896084522,"LINC01597"
4.82068174053458e-09,-0.463568332679438,0.1,0.146,0.000148110625796184,"MAFK"
4.85583224791394e-09,-0.456367323354337,0.096,0.14,0.000149190589984908,"CMC2"
5.0326030463211e-09,-0.382474629215256,0.27,0.337,0.000154621695995169,"ISLR"
5.03340728203122e-09,0.731263003770597,0.094,0.061,0.000154646405333127,"TRRAP"
5.04342923281861e-09,0.465341081828293,0.158,0.119,0.000154954319749119,"RARRES3"
5.0573761252296e-09,3.347728368876,0.014,0.001,0.000155382824071554,"AC092902.4"
5.12612747434288e-09,-0.639489581794253,0.057,0.09,0.000157495140521711,"CD34"
5.13204108342704e-09,1.46773271415625,0.032,0.012,0.000157676830247212,"CHD7"
5.2441103572157e-09,-0.715109150525752,0.036,0.063,0.000161120046615095,"CCDC126"
5.28555840826765e-09,6.23065927261124,0.011,0,0.000162393496535615,"RPE65"
5.31599488305497e-09,-1.48901919738155,0.008,0.022,0.000163328626786981,"AC011939.2"
5.33362653244573e-09,-1.04512818974464,0.019,0.04,0.000163870341582863,"PARP3"
5.44739307002209e-09,0.705071264477529,0.1,0.066,0.000167365704683359,"UVSSA"
5.4627458262956e-09,0.558548313350675,0.147,0.11,0.000167837402767106,"CPSF6"
5.58579506234956e-09,2.40266539799462,0.019,0.004,0.000171617967495628,"ABCA7"
5.59558364720951e-09,4.07721857999671,0.012,0.001,0.000171918711976865,"CD1D"
5.65746762662166e-09,2.25491664194215,0.02,0.004,0.000173820035360324,"AC005180.1"
5.68186925842177e-09,-0.492182827964266,0.077,0.117,0.00017456975109575,"DHRS7B"
5.68219081865698e-09,0.384798777933376,0.119,0.08,0.000174579630712417,"CTSC"
5.78540396541261e-09,0.513254501554379,0.169,0.132,0.000177750751433337,"CREBZF"
5.79111798512753e-09,-1.00822877202399,0.012,0.029,0.000177926308975058,"RETREG1"
5.80999370442264e-09,0.45991721798587,0.201,0.16,0.000178506246574681,"WAPL"
5.92444551925955e-09,-0.323464036715468,0.179,0.242,0.000182022664133731,"ATP6V0D1"
5.92886074758456e-09,-0.621168830670404,0.061,0.095,0.000182158317608788,"RHOJ"
5.96508879819448e-09,-0.540868623784215,0.076,0.116,0.000183271388235727,"TUBG2"
5.97614678017304e-09,0.79099511647802,0.095,0.062,0.000183611133674037,"BAHCC1"
6.08825057963874e-09,0.272504601936613,0.503,0.482,0.000187055410808821,"BOD1L1"
6.18032635485747e-09,1.72307589762712,0.028,0.009,0.000189884346926641,"ADAMTS9-AS1"
6.20871716428189e-09,-0.611488123120282,0.055,0.088,0.000190756626155397,"MCU"
6.26394520822967e-09,0.52523959910519,0.216,0.175,0.000192453452577649,"PEAK1"
6.27742383761156e-09,1.20868690434828,0.044,0.021,0.000192867569986778,"TARBP1"
6.3247554222544e-09,2.37224581076765,0.018,0.004,0.000194321785593344,"RNF43"
6.33428543224923e-09,-0.473282146489259,0.244,0.311,0.000194614585620425,"SLC40A1"
6.3822373555256e-09,0.284662878734894,0.423,0.395,0.000196087860511168,"U2SURP"
6.4703535244072e-09,4.55605490177971,0.011,0,0.000198795141683887,"GP9"
6.55612410702941e-09,-2.45167909967316,0.002,0.01,0.000201430357064372,"DNASE1L3"
6.76556337139996e-09,0.745643792144233,0.103,0.07,0.000207865169022892,"DDX39B"
6.86762280426955e-09,0.960195016182632,0.09,0.058,0.000211000843038378,"SLC12A2"
7.08489451185618e-09,0.24309712507057,0.465,0.444,0.000217676298982269,"UBE2D2"
7.20944664097659e-09,-0.309057160506731,0.155,0.215,0.000221503038597365,"KIFAP3"
7.20949040680942e-09,0.982394674168538,0.062,0.034,0.000221504383258813,"AC074032.1"
7.23433263039979e-09,0.479179738845192,0.186,0.148,0.000222267635736403,"OBSL1"
7.28089865345226e-09,-1.16860724486568,0.014,0.033,0.000223698330228667,"EMB"
7.32119916520506e-09,0.150650955815881,0.808,0.833,0.00022493652315176,"PSMA7"
7.34952150911016e-09,-0.424399385672867,0.1,0.146,0.000225806698845901,"CHCHD7"
7.43859361643508e-09,0.36238058490886,0.323,0.286,0.000228543350271351,"OGA"
7.44337622160834e-09,-1.44601884693623,0.008,0.023,0.000228690291032695,"RNFT2"
7.54184869566192e-09,-0.862768062460245,0.023,0.045,0.000231715759325517,"AL512625.3"
7.56962651363499e-09,-0.452277626951711,0.088,0.13,0.000232569205004921,"ACYP2"
7.5971591881112e-09,-0.893623392046265,0.023,0.046,0.000233415118895528,"DRAM1"
7.61260511058748e-09,-0.595081210751255,0.052,0.085,0.00023388967941769,"SPRYD4"
7.74162083721019e-09,-2.34734032160433,0.002,0.011,0.000237853558602446,"PAMR1"
7.76387920061518e-09,-2.56678086703145,0.002,0.011,0.000238537424559701,"NINJ2"
7.82493236146488e-09,0.5456043271212,0.156,0.121,0.000240413221873647,"NUDT16L1"
7.82944310587031e-09,-1.65976131908096,0.005,0.017,0.00024055180998476,"CADM4"
7.88232862130157e-09,-1.80209179538864,0.004,0.016,0.000242176664560869,"PCDHB6"
7.90037919212315e-09,0.974486792833392,0.061,0.034,0.000242731250298792,"GLCCI1"
8.04723085758335e-09,1.76152940038287,0.02,0.005,0.000247243120868391,"AL353763.1"
8.06010629785903e-09,-0.605389345959153,0.054,0.086,0.000247638705895421,"PMM2"
8.10391764354261e-09,1.66678550191776,0.024,0.007,0.000248984765680203,"EIF2AK3-DT"
8.17157203401051e-09,1.84301005292398,0.024,0.007,0.000251063379172939,"ANKRD53"
8.21048116281128e-09,-1.94592350253189,0.004,0.015,0.000252258823246214,"ZDHHC23"
8.27341983899296e-09,-0.776625952697451,0.033,0.059,0.00025419255113322,"FUT10"
8.40353872053605e-09,-1.84902347455314,0.004,0.015,0.00025819032364975,"AC233723.1"
8.49756190940122e-09,-0.459220561894547,0.168,0.223,0.000261079092104443,"LRRC17"
8.60214508074674e-09,1.18218733453117,0.048,0.024,0.000264292305460863,"PLCL2"
8.73949910479608e-09,2.97192649818974,0.015,0.002,0.000268512370495755,"USP2-AS1"
8.7844831278521e-09,2.92229374214731,0.015,0.002,0.000269894459620128,"NETO2"
8.80727562315322e-09,-0.369663185175676,0.203,0.263,0.00027059473624576,"SLC3A2"
8.90745834801155e-09,-0.416143907953374,0.1,0.147,0.000273672750284307,"PHF5A"
8.99974356877859e-09,2.43990896279755,0.018,0.004,0.000276508121407153,"IL1RN"
9.02172410446258e-09,6.08957589699695,0.01,0,0.000277183451385508,"HCG22"
9.03426181902285e-09,0.392196154589077,0.267,0.23,0.000277568660127658,"EFR3A"
9.04670712462241e-09,-0.397867977159687,0.093,0.137,0.000277951029696899,"SOCS4"
9.10586040756684e-09,0.486724772958352,0.183,0.148,0.000279768455162083,"UQCC3"
9.1340338175181e-09,-0.89149961606173,0.041,0.07,0.000280634055009426,"LEPR"
9.18140056162672e-09,0.186327317072335,0.606,0.605,0.000282089350855419,"TRIR"
9.19991545780804e-09,0.479473546551544,0.157,0.119,0.000282658202525694,"TSC2"
9.25353963808268e-09,-0.326954735976354,0.199,0.26,0.000284305751840452,"TMOD3"
9.25851355452937e-09,-1.07709900905783,0.015,0.033,0.000284458570449361,"SIMC1"
9.27098678163174e-09,2.15565039310411,0.019,0.004,0.000284841797878854,"AC015802.6"
9.31779591934237e-09,-0.440996161347134,0.098,0.143,0.000286279961825875,"LYPLAL1"
9.3442370100894e-09,0.579786135326768,0.156,0.119,0.000287092337897987,"EIF4A1"
9.61554520551849e-09,-0.28313555077943,0.819,0.802,0.00029542801089435,"PLN"
